-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0055,-0.0000,-0.0000,-0.0569,-0.0223,-0.0391,0.0019,0.0089,0.0409
-0.0317,-0.0392,-0.0684,-0.0490,-0.0591,-0.0411,-0.0011,-0.0214,-0.0354,0.0067,0.0155,-0.0485,0.0038,0.0072,-0.0102,0.0000
-0.0416,0.0000,-0.0372,-0.0820,-0.0521,-0.0393,-0.0043,-0.0162,-0.0052,-0.0280,-0.0156,-0.0086,0.0331,0.0040,-0.0186,-0.0406
-0.0269,-0.0520,-0.0394,-0.0615,-0.0536,-0.0340,-0.0127,-0.0252,-0.0118,-0.0220,-0.0254,-0.0062,0.0002,0.0461,0.0718,0.0578
0.0094,-0.0454,-0.0041,-0.0365,0.0058,0.0137,0.0581,0.0734,0.0404,0.0589,0.0364,0.0154,0.0251,0.0525,0.0478,0.0143
-0.0374,-0.0000,-0.0311,-0.0276,-0.0130,-0.0258,0.0301,0.0214,0.0340,0.0699,0.0507,0.0843,0.0741,0.0553,0.0466,0.0060
-0.0894,0.0000,-0.0693,-0.0254,0.0055,0.0350,0.0308,0.0695,0.0427,0.0615,0.0232,0.0691,0.1108,0.0973,0.1070,0.0741
-0.0543,-0.0116,-0.0208,0.0084,0.0165,0.0179,0.0331,0.0703,0.0681,0.0610,0.0906,0.1003,0.0787,0.0389,0.0170,0.0613
-0.0327,0.0000,-0.0365,0.0127,-0.0094,0.0237,0.0605,0.0633,0.0684,0.0752,0.0779,0.0354,0.1029,0.0731,0.0657,0.0519
-0.0338,-0.0405,-0.0273,-0.0034,0.0213,0.0402,0.0027,0.0282,0.1027,0.0396,0.0713,0.0683,0.0917,0.0778,0.0692,0.1284
-0.0415,-0.0150,0.0112,0.0076,0.0289,0.0422,0.0399,0.0714,0.1059,0.1095,0.1063,0.0745,0.0602,0.1148,0.0625,0.1148
-0.0379,0.0071,-0.0018,0.0220,0.0508,0.0443,0.0532,0.0944,0.0809,0.1267,0.0566,0.1106,0.0698,0.0983,0.0906,0.0969
-0.0274,-0.0379,-0.0028,0.0413,0.0228,0.0477,0.0902,0.1232,0.1177,0.0747,0.0861,0.0925,0.0992,0.0883,0.0433,0.0825
-0.0350,-0.0082,-0.0319,0.0021,0.0378,0.0442,0.0554,0.0770,0.0533,0.1037,0.0835,0.0959,0.0726,0.1049,0.0694,0.0987
-0.0318,-0.0000,-0.0053,0.0145,0.0033,0.0307,0.0472,0.0514,0.0843,0.0481,0.0884,0.0880,0.0740,0.0858,0.0797,0.0814
0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0481,0.0558,-0.0000,-0.0000,-0.0000,-0.0000,0.1063,0.0814,0.0807,0.0230
-0.0182,0.0000,-0.0433,-0.0228,0.0101,0.0385,0.0544,0.0658,0.0589,0.0768,0.0674,0.0416,0.1006,0.0602,0.0361,0.0805
-0.0232,-0.0000,0.0003,0.0000,0.0085,0.0228,0.0350,0.0379,0.0289,0.0019,0.0252,0.0647,0.0541,0.0317,0.0521,0.0461
-0.0672,0.0000,0.0000,0.0000,-0.0392,-0.0000,0.0127,0.0200,0.0353,0.0597,0.0440,0.0363,0.0450,0.0650,0.0720,0.0382
-0.0389,-0.0181,-0.0381,-0.0330,-0.0019,-0.0165,-0.0133,-0.0113,0.0415,0.0231,0.0512,-0.0045,-0.0315,0.0090,-0.0907,-0.1006
0.0000,0.0000,-0.0216,-0.0566,-0.0199,-0.0000,-0.0111,0.0077,0.0039,-0.0290,-0.0000,0.0089,-0.0324,0.0244,0.0033,-0.0545
-0.0000,-0.0000,0.0000,0.0000,-0.0397,0.0337,-0.0182,-0.0166,-0.0231,-0.0334,0.0022,-0.0058,0.0131,-0.0103,-0.0419,0.0101
-0.0000,0.0000,-0.0268,-0.0349,-0.0226,-0.0000,-0.0081,-0.0244,-0.0000,0.0000,-0.0286,-0.0140,0.0076,-0.0093,0.1083,0.0083
0.0000,-0.0000,-0.0513,0.0000,0.0000,-0.0321,-0.0490,-0.0225,-0.0000,0.0000,-0.0435,-0.0647,-0.0449,0.0551,-0.0043,0.0613
