-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0106,-0.0000,-0.0000,-0.0375,-0.0429,-0.0252,-0.0216,-0.0279,-0.0018
-0.0280,-0.0218,-0.0071,0.0003,0.0059,0.0091,-0.0219,-0.0257,-0.0003,0.0094,0.0218,-0.0110,0.0272,-0.0139,0.0392,-0.0645
0.0108,0.0000,0.0003,-0.0166,-0.0244,-0.0145,-0.0299,-0.0052,-0.0444,0.0009,-0.0005,0.0163,0.0558,0.0098,0.0276,-0.0593
-0.0598,-0.0097,0.0100,-0.0495,-0.0303,-0.0166,0.0169,-0.0019,0.0167,-0.0098,0.0019,-0.0037,0.0034,-0.0577,0.0334,0.0299
-0.0067,-0.0353,-0.0406,-0.0293,-0.0018,0.0175,-0.0372,-0.0559,0.0835,-0.0336,0.0528,0.0515,-0.0626,0.0393,0.0035,-0.0055
0.0024,-0.0000,-0.0273,-0.0420,-0.0329,0.0183,0.0462,-0.0157,0.0194,0.0167,0.0301,0.0494,0.0270,0.0177,0.0320,0.0036
-0.0062,0.0000,0.0120,0.0219,-0.0136,0.0123,-0.0018,0.0231,-0.0017,0.0173,0.0221,0.0226,0.0180,-0.0146,0.0561,0.0542
-0.0294,-0.0197,0.0007,0.0242,-0.0161,0.0165,0.0247,0.0414,0.0201,0.0156,0.0222,0.0091,0.0074,0.0326,-0.0154,0.0194
-0.0149,0.0000,-0.0248,0.0042,0.0285,0.0270,0.0336,0.0627,-0.0027,0.0364,-0.0019,-0.0324,-0.0225,0.0427,-0.0136,0.0097
0.0027,0.0050,0.0234,0.0206,0.0391,0.0276,0.0156,0.0070,0.0084,0.0308,0.0080,-0.0373,0.0158,0.0148,0.0305,-0.0011
-0.0222,-0.0087,0.0032,-0.0219,0.0482,-0.0170,0.0255,-0.0377,-0.0206,-0.0079,0.0032,-0.0246,0.0106,0.0465,0.0520,-0.0116
-0.0691,-0.0296,0.0180,0.0169,0.0128,0.0270,-0.0156,-0.0056,-0.0007,-0.0029,0.0091,0.0129,0.0128,-0.0122,0.0129,0.0176
-0.0400,-0.0191,0.0313,0.0469,0.0272,0.0155,0.0543,0.0143,-0.0166,-0.0261,-0.0317,0.0306,0.0015,-0.0309,0.0399,0.0499
-0.0421,-0.0368,0.0159,0.0333,0.0341,-0.0261,0.0109,0.0217,0.0154,-0.0254,-0.0140,0.0014,0.0218,0.0249,-0.0084,0.0017
-0.0323,-0.0000,0.0012,0.0344,0.0340,0.0313,0.0296,0.0575,-0.0147,-0.0020,0.0116,0.0079,-0.0173,0.0416,0.0576,0.0182
0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0296,0.0346,-0.0000,-0.0000,-0.0000,-0.0000,0.0196,-0.0038,0.0497,0.0648
-0.0419,0.0000,0.0265,0.0197,0.0132,0.0222,0.0266,0.0147,0.0180,0.0308,0.0043,0.0323,-0.0215,-0.0135,0.0634,0.0351
-0.0361,-0.0000,0.0003,0.0000,-0.0014,-0.0258,0.0175,0.0146,0.0197,0.0019,0.0134,-0.0204,0.0164,0.0211,0.0249,0.0098
-0.0520,0.0000,0.0000,0.0000,-0.0057,-0.0000,0.0252,0.0200,0.0454,0.0172,0.0390,0.0057,0.0121,0.0214,0.0243,0.0382
-0.0233,-0.0619,0.0137,-0.0167,0.0114,0.0379,0.0313,0.0525,0.1205,0.0513,-0.1066,0.0907,0.2128,-0.1379,0.1268,0.0239
0.0000,0.0000,-0.0166,-0.0374,-0.0245,-0.0000,0.0049,0.0342,-0.0167,0.0091,-0.0000,0.0317,0.0234,0.0227,0.0284,-0.0093
-0.0000,-0.0000,0.0000,0.0000,0.0097,-0.0182,-0.0345,0.0283,-0.0231,-0.0366,-0.0059,-0.0321,-0.0109,0.0027,0.0532,0.0018
-0.0000,0.0000,-0.0047,0.0530,0.0271,-0.0000,-0.0089,-0.0139,-0.0000,0.0000,0.0055,-0.0377,-0.0092,-0.0383,0.2067,0.0702
0.0000,-0.0000,-0.0078,0.0000,0.0000,0.0141,-0.0363,-0.0448,-0.0000,0.0000,-0.0226,0.0679,-0.0039,0.1223,0.0496,-0.0009
