-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0055,-0.0000,-0.0000,0.0748,0.0557,0.0436,0.0217,-0.0050,0.0017
-0.0464,-0.0153,-0.0426,-0.0024,0.0212,0.0475,0.0640,0.0948,0.0853,0.0857,0.0826,0.1048,0.0612,0.0523,0.0989,0.1100
0.0009,0.0000,-0.0058,0.0250,0.0657,0.0628,0.0620,0.0352,0.0739,0.0627,0.0530,0.0100,0.0322,0.0150,-0.0178,0.0293
-0.0270,-0.0288,-0.0040,0.0962,0.0735,0.0738,0.0449,0.0031,0.0169,-0.0364,-0.0647,-0.0612,-0.0354,0.0143,-0.0442,0.0058
0.0225,0.0482,0.0840,0.0795,0.0219,-0.0032,0.0467,0.0660,-0.0717,-0.0416,-0.0866,-0.1025,0.2071,-0.0656,-0.0496,-0.0236
-0.0199,-0.0000,0.0727,0.0549,0.0300,-0.0004,-0.0462,-0.0485,-0.0894,-0.0656,-0.0489,-0.0693,-0.0933,-0.0997,-0.0473,-0.0746
0.0452,0.0000,0.0691,-0.0221,-0.0169,-0.0382,-0.0403,-0.0989,-0.0659,-0.1142,-0.0980,-0.0629,-0.0517,-0.0484,-0.1138,-0.0566
0.0666,0.0053,0.0522,-0.0414,-0.0250,-0.0428,-0.0424,-0.0539,-0.0357,-0.0643,-0.0537,-0.0861,-0.0929,-0.1078,-0.1499,-0.1164
0.0611,0.0000,0.0224,-0.0353,-0.0574,-0.0105,-0.0197,-0.0094,-0.0377,-0.0131,-0.0396,-0.0411,-0.0318,-0.0795,-0.0797,-0.1100
0.1200,0.0598,0.0215,-0.0356,-0.0446,-0.0156,0.0323,0.1019,0.0654,0.0923,0.0796,0.0102,-0.0398,-0.0290,-0.1111,-0.0902
0.1302,0.0675,0.0199,-0.0135,0.0203,0.1146,0.1263,0.1805,0.1473,0.1278,0.1094,0.0673,0.0131,-0.0896,-0.1465,-0.0740
0.0955,0.0071,0.0050,-0.0425,-0.0017,0.0981,0.1117,0.1384,0.1294,0.1210,0.1274,0.1214,0.0463,-0.0118,-0.0897,-0.1512
0.1005,0.0356,-0.0359,-0.0557,0.0276,0.0850,0.1506,0.1099,0.1761,0.1482,0.1555,0.1111,0.1203,-0.0038,-0.0697,-0.0655
0.1052,0.0264,-0.0252,-0.0398,0.0854,0.1306,0.1542,0.1573,0.1405,0.1674,0.1167,0.1613,0.0960,0.0224,-0.0777,-0.0605
0.1269,-0.0000,-0.0089,-0.0477,0.0996,0.1431,0.1697,0.1507,0.1418,0.1367,0.1565,0.1441,0.1161,0.0585,-0.0070,-0.0914
0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.1377,0.1094,-0.0000,-0.0000,-0.0000,-0.0000,0.0901,0.0414,-0.0855,-0.0950
0.1053,0.0000,0.0430,0.0335,0.0645,0.0814,0.1607,0.1455,0.1438,0.1690,0.1010,0.1313,0.0991,0.0607,-0.0705,-0.0637
0.0662,-0.0000,0.0003,0.0000,-0.0084,0.1081,0.1448,0.1325,0.1293,0.0019,0.1279,0.0883,0.0930,0.0301,-0.0563,-0.0896
0.0907,0.0000,0.0000,0.0000,0.0298,-0.0000,0.0889,0.0200,0.1126,0.1180,0.1224,0.0997,0.0756,0.0038,-0.0661,-0.0509
0.0531,0.0806,0.0956,0.0960,0.0632,0.0290,0.0747,0.0988,0.0641,0.0909,0.1864,0.0627,-0.0088,0.1955,-0.0105,0.0183
0.0000,0.0000,0.0251,0.0525,0.0548,-0.0000,0.0520,0.0600,0.0372,0.0717,-0.0000,0.1142,0.0731,0.0810,-0.0217,-0.0093
-0.0000,-0.0000,0.0000,0.0000,0.0097,0.0546,0.0657,0.0807,0.0618,0.0821,0.0152,0.0599,0.0751,0.0942,0.0050,-0.0265
-0.0000,0.0000,-0.0082,-0.0288,0.0580,-0.0000,0.0829,0.0319,-0.0000,0.0000,0.0812,0.0866,0.0713,0.1240,-0.1949,-0.0224
0.0000,-0.0000,-0.0351,0.0000,0.0000,0.0229,0.0464,0.0942,-0.0000,0.0000,0.0584,0.0542,0.0878,-0.0793,-0.0064,0.0293
