-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0055,-0.0000,-0.0000,-0.0026,-0.0523,-0.0177,-0.0319,-0.0508,0.0353
-0.0508,-0.0060,-0.0351,-0.0370,-0.0127,-0.0239,0.0086,-0.0141,-0.0184,-0.0437,-0.0422,-0.0477,-0.0281,-0.0104,-0.0236,-0.0928
-0.0445,0.0000,-0.0287,-0.0407,-0.0158,-0.0234,-0.0401,-0.0139,-0.0167,-0.0063,0.0139,-0.0568,-0.0053,-0.0154,-0.0081,-0.0251
-0.0728,-0.0320,-0.0331,-0.0122,-0.0047,-0.0094,0.0008,-0.0019,-0.0369,0.0382,0.0041,-0.0092,-0.0207,-0.0009,0.1168,0.0077
0.0133,-0.0001,0.0283,0.0100,0.0362,0.0485,0.0562,0.0402,-0.0125,0.0025,-0.0101,-0.0160,-0.2580,0.0174,-0.0573,0.0100
-0.0190,-0.0000,-0.0030,-0.0176,-0.0012,0.0196,0.0240,0.0597,0.0316,0.0668,0.0143,0.0441,0.0091,-0.0026,0.0111,-0.0137
-0.0367,0.0000,-0.0013,-0.0154,-0.0026,0.0081,0.0232,0.0443,0.0318,0.0646,-0.0444,0.0765,0.0787,0.0936,0.0660,0.0853
-0.0249,0.0053,0.0084,-0.0118,0.0677,0.0337,0.0132,0.0642,0.0676,0.0801,0.0672,0.0777,0.0571,0.0394,0.0405,0.0391
-0.0160,0.0000,-0.0447,-0.0222,-0.0104,0.0020,0.0321,0.0452,0.0344,0.0210,0.0703,0.0343,0.0270,0.0387,0.0036,-0.0221
-0.0252,-0.0389,-0.0156,-0.0154,0.0172,0.0139,0.0119,-0.0041,0.0263,0.0290,0.0159,0.0176,0.0364,0.0289,0.0374,0.0248
-0.0503,-0.0150,-0.0326,-0.0156,-0.0045,0.0280,0.0273,0.0028,0.0330,0.0530,0.0353,0.0238,0.0093,0.0214,0.0253,0.0945
-0.0095,0.0057,-0.0208,-0.0013,0.0006,0.0300,0.0547,0.0014,0.0254,0.0072,0.0503,0.0476,-0.0478,0.0847,0.0112,0.0340
-0.0382,0.0154,-0.0308,-0.0032,0.0194,0.0655,0.0358,0.0583,0.0144,0.0348,0.0318,0.0660,0.0213,0.0845,0.0433,0.0423
-0.0282,0.0183,-0.0334,0.0151,0.0245,0.0496,0.0821,0.0526,0.0484,0.0673,0.0722,0.0483,0.0254,0.0425,0.0666,0.0386
-0.0431,-0.0000,-0.0066,0.0194,0.0386,0.0382,0.0193,0.0061,0.0400,0.0364,0.0342,0.0224,0.0158,0.0272,0.1461,0.0585
0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0542,-0.0005,-0.0000,-0.0000,-0.0000,-0.0000,0.0487,0.0359,0.0570,0.0479
-0.0087,0.0000,-0.0185,0.0107,0.0274,0.0214,0.0698,0.0612,0.0155,0.0533,0.0315,0.0255,0.0766,0.0233,0.0873,0.0053
-0.0452,-0.0000,0.0003,0.0000,-0.0068,-0.0090,0.0320,0.0184,0.0477,0.0019,0.0262,0.0359,0.0159,0.0370,0.0585,0.0636
-0.0220,0.0000,0.0000,0.0000,0.0237,-0.0000,0.0260,0.0200,0.0498,0.0437,0.0514,0.0495,0.0626,0.0198,0.0381,0.0368
-0.0441,-0.0240,-0.0389,-0.0093,0.0101,-0.0008,0.0177,-0.0267,0.0245,-0.0165,-0.1010,-0.0325,0.0196,-0.1605,-0.0792,-0.1572
0.0000,0.0000,-0.0209,-0.0096,0.0155,-0.0000,0.0100,-0.0083,-0.0313,-0.0214,-0.0000,-0.0132,-0.0401,-0.0088,-0.0687,-0.0333
-0.0000,-0.0000,0.0000,0.0000,0.0097,-0.0048,-0.0156,-0.0024,0.0152,0.0086,-0.0005,0.0027,-0.0165,0.0225,-0.0694,-0.0041
-0.0000,0.0000,-0.0291,-0.0227,-0.0130,-0.0000,0.0118,-0.0193,-0.0000,0.0000,-0.0379,-0.0123,0.0038,-0.0209,-0.1151,-0.0380
0.0000,-0.0000,-0.0316,0.0000,0.0000,-0.0100,-0.0333,-0.0551,-0.0000,0.0000,-0.0197,-0.0060,-0.0282,-0.0466,-0.0437,-0.1083
