-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0173,-0.0000,-0.0000,0.0350,-0.0305,-0.0082,-0.0017,0.0382,0.0362
-0.0039,0.0155,0.0164,0.0253,0.0081,0.0005,-0.0007,-0.0335,0.0009,-0.0083,-0.0323,-0.0293,0.0633,0.0435,-0.0318,0.0982
-0.0159,0.0000,0.0200,-0.0308,-0.0066,0.0211,-0.0137,0.0088,-0.0041,-0.0169,0.0338,-0.0010,0.0139,0.0467,0.0154,0.0423
0.0293,-0.0078,-0.0112,-0.0286,0.0048,-0.0091,-0.0070,0.0031,0.0004,-0.0144,-0.0236,-0.0039,0.0189,-0.0319,0.0219,0.0498
0.0356,-0.0069,0.0117,0.0000,0.0933,0.0410,0.0734,-0.0005,0.0030,-0.0084,0.0121,0.0515,-0.0794,0.0364,-0.0098,-0.0205
0.0126,-0.0000,-0.0120,-0.0053,-0.0000,0.0278,0.0575,0.0149,0.0025,-0.0037,0.0179,-0.0418,0.0157,-0.0014,0.0174,0.0411
0.0281,0.0000,-0.0307,0.0118,-0.0071,-0.0060,0.0304,0.0169,0.0050,-0.0109,-0.0347,-0.0158,-0.0323,-0.0259,0.0263,0.0694
-0.0037,0.0053,-0.0117,-0.0135,-0.0113,-0.0009,-0.0125,-0.0166,-0.0468,-0.0311,-0.0298,-0.0603,-0.0023,-0.0113,0.0167,-0.0371
0.0070,0.0000,0.0013,0.0123,-0.0014,0.0223,-0.0319,-0.0327,-0.0260,-0.0415,-0.0456,-0.0566,-0.0536,-0.0361,-0.0519,-0.0354
-0.0018,-0.0206,-0.0137,-0.0015,-0.0151,0.0050,0.0175,-0.0242,0.0012,-0.0686,-0.0199,-0.0687,-0.0601,-0.0549,-0.0278,-0.0212
0.0013,0.0271,-0.0191,0.0023,-0.0099,0.0049,-0.0267,-0.0128,-0.0256,-0.0686,-0.0238,-0.0376,-0.0340,-0.0680,0.0134,-0.0389
-0.0111,-0.0019,-0.0100,0.0086,-0.0058,-0.0189,-0.0296,-0.0410,-0.0903,-0.0499,-0.0690,-0.0648,-0.0358,-0.0229,-0.0527,-0.0170
0.0248,-0.0283,0.0080,0.0197,0.0177,-0.0068,-0.0041,-0.0048,-0.0647,-0.0387,-0.0586,-0.0573,-0.0257,-0.0535,-0.0144,-0.0418
-0.0074,0.0140,-0.0091,0.0092,0.0145,-0.0156,-0.0244,-0.0415,-0.0318,-0.0389,-0.0401,-0.0745,-0.0716,-0.0391,-0.0296,-0.0347
0.0197,-0.0000,-0.0057,-0.0217,0.0202,0.0088,0.0139,-0.0387,-0.0511,-0.0700,-0.0565,-0.0371,-0.0192,-0.0430,-0.0005,-0.0002
0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0008,0.0097,-0.0000,-0.0000,-0.0000,-0.0000,-0.0621,-0.0412,-0.0085,-0.0273
0.0009,0.0000,0.0007,0.0151,-0.0191,-0.0033,0.0004,0.0051,-0.0335,-0.0264,-0.0231,-0.0593,-0.0309,-0.0455,-0.0099,-0.0051
0.0032,-0.0000,0.0003,0.0000,0.0040,0.0313,-0.0021,0.0034,-0.0365,0.0019,-0.0114,-0.0220,0.0102,-0.0005,-0.0061,0.0132
-0.0489,0.0000,0.0000,0.0000,-0.0537,-0.0000,-0.0478,-0.0187,0.0055,-0.0147,-0.0013,-0.0142,-0.0091,-0.0281,0.0312,-0.0276
0.0349,0.0013,-0.0005,0.0189,0.0089,0.0096,0.0289,0.1007,0.0753,0.0174,-0.1010,0.0683,0.1617,-0.0927,0.1383,0.0748
0.0000,0.0000,0.0114,-0.0127,-0.0146,-0.0000,-0.0109,-0.0064,-0.0058,0.0051,-0.0000,-0.0132,-0.0191,-0.0153,0.0096,0.0065
-0.0000,-0.0000,0.0000,0.0000,0.0097,-0.0228,-0.0010,-0.0080,-0.0161,0.0134,0.0063,-0.0047,-0.0059,-0.0193,-0.0129,-0.0430
-0.0000,0.0000,0.0275,-0.0243,0.0505,-0.0000,0.0025,0.0003,-0.0000,0.0000,-0.0039,-0.0062,-0.0027,0.0385,-0.0832,-0.0374
0.0000,-0.0000,0.0236,0.0000,0.0000,-0.0034,-0.0098,-0.0261,-0.0000,0.0000,-0.0174,0.0159,-0.0005,-0.0357,-0.0333,-0.0555
